primary_position,team,opp,year,statistics.points,date,day,month,days_rest,home/away,opp_points_against_avg,opp_drebounds_avg,opp_blocks_avg,opp_steals_avg,opp_fgm_against_avg,opp_point_agains_avg,minutes_5gavg,field_goals_made_5gavg,field_goals_att_5gavg,field_goals_pct_5gavg,three_points_made_5gavg,three_points_att_5gavg,three_points_pct_5gavg,two_points_made_5gavg,two_points_att_5gavg,two_points_pct_5gavg,blocked_att_5gavg,free_throws_made_5gavg,free_throws_att_5gavg,free_throws_pct_5gavg,offensive_rebounds_5gavg,defensive_rebounds_5gavg,rebounds_5gavg,assists_5gavg,turnovers_5gavg,steals_5gavg,blocks_5gavg,assists_turnover_ratio_5gavg,personal_fouls_5gavg,tech_fouls_5gavg,flagrant_fouls_5gavg,pls_min_5gavg,points_5gavg
4,1,6,2024,32,2024-01-06 03:00:00+00:00,6,1,2.0,0,0,31.68,6.11,8.21,0,112.8,35.43666666666667,9.2,20.0,46.1,2.0,6.2,30.46,7.2,13.8,53.0,0.8,3.8,5.2,63.779999999999994,0.4,4.2,4.6,8.2,2.8,1.6,0.4,3.5840000000000005,1.2,0.0,0.0,-8.6,24.2
4,1,5,2024,25,2024-01-08 02:30:00+00:00,8,1,1.0,1,0,32.94,5.04,7.8,0,112.3,38.11666666666666,10.0,21.2,46.919999999999995,1.8,5.8,29.119999999999997,8.2,15.4,53.0,1.0,4.0,5.6,57.120000000000005,0.6,4.8,5.4,7.4,3.0,1.8,0.4,3.2000000000000006,1.6,0.0,0.0,-7.8,25.8
4,1,20,2024,22,2024-01-10 03:30:00+00:00,10,1,2.0,1,0,31.79,4.73,7.73,0,118.8,37.40666666666667,9.6,20.4,46.82,2.0,6.0,32.12,7.6,14.4,52.42,0.8,3.8,5.4,56.18000000000001,0.6,5.2,5.8,8.6,3.4,1.4,0.4,2.8000000000000007,1.2,0.0,0.0,-6.8,25.0
4,1,23,2024,10,2024-01-12 03:00:00+00:00,12,1,1.0,0,0,33.94,6.0,7.44,0,113.2,34.92333333333333,7.8,17.8,42.279999999999994,1.4,5.4,23.54,6.4,12.4,50.42,0.4,3.2,5.2,50.10000000000001,0.6,5.2,5.8,8.8,3.4,1.6,0.2,2.8500000000000005,1.0,0.0,0.0,-9.6,20.2
4,1,24,2024,25,2024-01-16 03:30:00+00:00,16,1,4.0,1,0,33.23,6.56,8.46,0,112.7,35.07,9.0,18.2,47.620000000000005,1.6,4.6,33.54,7.4,13.6,52.64000000000001,0.8,3.2,5.4,50.1,0.6,5.4,6.0,8.2,4.0,1.6,0.2,2.190000000000001,0.8,0.0,0.0,-5.2,22.8
4,1,14,2024,25,2024-01-18 01:30:00+00:00,18,1,1.0,1,0,33.22,4.95,6.87,0,115.6,33.91,8.8,17.2,48.980000000000004,1.4,4.2,33.239999999999995,7.4,13.0,54.96,0.6,2.4,3.8,58.1,0.4,6.2,6.6,8.4,3.8,0.8,0.2,2.3740000000000006,1.0,0.0,0.0,0.4,21.4
4,1,15,2024,24,2024-01-20 03:30:00+00:00,20,1,2.0,0,0,32.62,5.17,6.78,0,113.3,33.03333333333334,8.4,17.8,45.58,1.6,4.6,34.58,6.8,13.2,50.7,0.6,2.8,4.2,60.760000000000005,1.2,6.0,7.2,8.0,3.8,0.6,0.2,2.274000000000001,0.8,0.2,0.0,-3.2,21.2
4,1,26,2024,28,2024-01-22 03:00:00+00:00,22,1,1.0,1,0,30.11,4.32,7.65,0,115.4,32.19,8.4,17.6,46.160000000000004,1.8,5.2,34.08,6.6,12.4,53.2,0.8,3.8,5.0,65.42,1.2,6.0,7.2,6.6,3.8,0.4,0.0,1.8080000000000005,1.2,0.2,0.0,2.4,22.4
4,1,2,2024,25,2024-01-26 03:30:00+00:00,26,1,4.0,1,0,32.65,4.8,7.78,0,113.7,34.47666666666667,9.8,19.2,51.220000000000006,2.4,5.2,49.08,7.4,14.0,53.96,1.4,3.4,4.0,74.0,1.2,5.8,7.0,7.2,4.0,0.6,0.0,1.8380000000000005,1.4,0.4,0.0,10.2,25.4
4,1,27,2024,36,2024-01-28 01:30:00+00:00,28,1,1.0,0,0,34.56,4.6,6.98,0,115.2,36.22666666666667,10.2,20.2,50.42,2.6,5.6,49.08,7.6,14.6,53.160000000000004,1.4,4.6,5.0,94.0,1.4,8.2,9.6,8.4,3.6,0.6,0.0,2.3980000000000006,1.6,0.4,0.0,8.6,27.6
4,1,21,2024,23,2024-01-30 01:00:00+00:00,30,1,1.0,1,0,33.99,4.57,7.79,0,113.2,36.97666666666667,10.0,19.4,51.9,2.4,5.2,48.5,7.6,14.2,55.5,1.4,4.8,6.2,81.5,1.2,8.0,9.2,8.8,3.2,0.6,0.2,3.864,2.2,0.4,0.0,2.4,27.2
4,1,7,2024,20,2024-01-31 00:30:00+00:00,31,1,0.0,1,0,32.18,4.5,7.5,0,120.5,37.39333333333333,9.6,18.4,51.96,2.4,5.4,47.160000000000004,7.2,13.0,56.36,1.2,4.8,7.0,74.38,0.6,8.2,8.8,9.4,3.0,0.8,0.4,4.148000000000001,2.2,0.2,0.0,3.8,26.4
4,1,12,2024,24,2024-02-04 01:30:00+00:00,4,2,4.0,0,0,32.5,4.1,7.46,0,108.2,39.25333333333333,10.0,19.0,52.480000000000004,2.2,4.8,47.660000000000004,7.8,14.2,55.28000000000001,1.2,3.4,5.4,76.38,0.8,8.0,8.8,9.4,2.6,1.2,0.6,4.814,2.0,0.2,0.0,0.4,25.6
4,1,9,2024,26,2024-02-06 00:00:00+00:00,6,2,1.0,0,0,30.95,4.52,6.85,0,116.8,40.019999999999996,10.4,19.6,52.86,1.6,5.0,32.660000000000004,8.8,14.6,60.06,0.8,3.4,5.6,69.72,0.8,8.0,8.8,8.4,2.4,1.0,0.8,4.684,2.0,0.0,0.0,-2.0,25.8
4,1,16,2024,25,2024-02-09 03:00:00+00:00,9,2,3.0,0,0,33.7,5.57,7.13,0,109.6,37.56,9.4,18.6,50.660000000000004,1.6,5.4,29.32,7.8,13.2,58.64,0.4,3.2,5.4,69.72,0.8,5.8,6.6,7.4,2.2,1.2,1.0,4.5840000000000005,1.6,0.0,0.0,-2.0,23.6
4,1,18,2024,21,2024-02-10 03:30:00+00:00,10,2,1.0,1,0,33.57,4.61,8.34,0,110.7,37.70666666666666,8.8,18.2,47.9,1.6,4.8,41.32,7.2,13.4,51.919999999999995,0.8,4.0,5.4,79.72,1.0,5.2,6.2,8.2,2.4,1.2,1.0,3.9840000000000004,1.2,0.0,0.0,3.2,23.2
4,1,19,2024,25,2024-02-14 03:30:00+00:00,14,2,4.0,1,0,32.83,4.68,6.48,0,119.0,36.68333333333333,9.2,17.8,51.660000000000004,1.8,4.8,44.660000000000004,7.4,13.0,56.15999999999999,0.8,4.0,4.4,90.84,0.6,4.0,4.6,8.2,2.6,1.0,0.8,3.85,1.0,0.0,0.0,6.2,24.2
4,1,22,2024,30,2024-02-24 03:30:00+00:00,24,2,10.0,1,0,33.88,6.34,7.12,0,118.6,35.480000000000004,9.8,18.4,52.96,1.8,4.4,50.0,8.0,14.0,56.31999999999999,0.8,4.0,4.4,90.84,0.6,4.4,5.0,9.0,2.8,0.8,0.6,3.75,0.8,0.0,0.0,8.2,25.4
4,1,23,2024,28,2024-02-25 20:30:00+00:00,25,2,1.0,1,0,33.94,6.0,7.44,0,113.2,34.93,9.8,17.8,54.7,2.4,4.6,60.0,7.4,13.2,56.04,0.8,3.8,4.6,82.5,0.8,4.8,5.6,10.0,2.6,1.0,0.6,4.2,1.0,0.0,0.0,6.2,25.8
4,1,5,2024,34,2024-02-29 03:00:00+00:00,29,2,3.0,0,0,32.94,5.04,7.8,0,112.3,35.260000000000005,10.6,18.0,58.08,3.4,5.8,65.0,7.2,12.2,59.379999999999995,0.8,3.0,3.8,82.5,0.8,4.2,5.0,10.2,2.8,0.8,0.8,4.034000000000001,1.4,0.0,0.0,9.6,27.6
4,1,28,2024,31,2024-03-01 03:30:00+00:00,1,3,1.0,1,0,31.87,5.06,7.6,0,123.0,35.50333333333334,11.8,20.2,58.839999999999996,3.4,6.4,53.0,8.4,13.8,62.620000000000005,0.8,2.6,3.6,79.28,0.6,4.4,5.0,9.2,3.2,0.8,0.8,3.0840000000000005,1.2,0.0,0.0,5.6,29.6
4,1,16,2024,26,2024-03-03 01:30:00+00:00,3,3,1.0,0,0,33.7,5.57,7.13,0,109.6,36.78666666666667,12.4,21.2,58.839999999999996,3.2,6.2,51.0,9.2,15.0,62.620000000000005,1.0,1.8,3.2,59.279999999999994,0.6,5.0,5.6,9.4,3.0,1.4,0.8,3.2840000000000003,1.4,0.0,0.0,3.6,29.8
4,1,24,2024,19,2024-03-05 03:30:00+00:00,5,3,2.0,1,0,33.23,6.56,8.46,0,112.7,36.126666666666665,11.2,19.6,57.02,3.0,6.2,44.32000000000001,8.2,13.4,61.94,1.0,2.2,3.8,55.279999999999994,0.6,5.8,6.4,9.2,3.2,1.4,0.8,2.918,1.6,0.0,0.0,2.2,27.6
4,1,11,2024,31,2024-03-07 03:30:00+00:00,7,3,2.0,0,0,33.16,4.17,7.62,0,114.8,35.99666666666667,10.8,19.0,56.879999999999995,2.6,5.8,39.32000000000001,8.2,13.2,63.1,0.8,4.0,5.0,70.28,0.4,5.6,6.0,9.4,3.2,1.2,0.6,2.9840000000000004,1.0,0.0,0.0,3.2,28.2
4,1,25,2024,29,2024-03-11 01:30:00+00:00,11,3,3.0,1,0,34.23,6.06,7.89,0,106.5,36.16333333333334,10.2,18.0,57.0,1.6,4.2,37.660000000000004,8.6,13.8,63.1,0.8,5.2,6.6,65.84,0.2,6.2,6.4,9.6,3.4,1.2,0.2,2.9000000000000004,0.8,0.0,0.0,3.8,27.2
4,1,11,2024,18,2024-03-14 02:00:00+00:00,14,3,3.0,1,0,33.16,4.17,7.62,0,114.8,36.44,9.0,16.4,54.5,1.6,4.8,34.660000000000004,7.4,11.6,62.58,0.4,5.0,6.4,64.9,0.4,7.8,8.2,9.6,3.6,1.4,0.0,2.8100000000000005,1.2,0.0,0.0,2.8,24.6
4,1,27,2024,40,2024-03-17 00:30:00+00:00,17,3,2.0,0,0,34.56,4.6,6.98,0,115.2,36.556666666666665,9.6,17.0,55.540000000000006,1.8,4.8,38.660000000000004,7.8,12.2,62.58,0.4,6.4,7.6,82.4,1.0,8.0,9.0,9.6,3.8,1.0,0.2,2.66,1.2,0.0,0.0,1.8,27.4
4,1,7,2024,25,2024-03-19 02:30:00+00:00,19,3,2.0,1,0,32.18,4.5,7.5,0,120.5,36.09,10.2,17.0,59.82000000000001,2.0,5.2,40.0,8.2,11.8,69.46000000000001,0.4,6.2,7.2,86.4,0.8,7.4,8.2,10.0,3.6,0.8,0.2,3.1260000000000003,1.0,0.0,0.0,3.0,28.6
4,1,0,2024,20,2024-03-23 02:30:00+00:00,23,3,4.0,1,0,31.9,6.0,8.46,0,111.5,36.43666666666667,9.6,16.8,56.660000000000004,2.0,5.0,41.66,7.6,11.8,64.46000000000001,0.6,5.2,6.6,80.68,0.8,8.0,8.8,8.6,4.6,0.6,0.4,2.41,1.2,0.0,0.0,5.0,26.4
4,1,17,2024,26,2024-03-25 02:00:00+00:00,25,3,1.0,1,0,31.44,5.87,7.7,0,120.2,36.49333333333333,9.2,17.4,52.580000000000005,2.0,5.0,41.660000000000004,7.2,12.4,59.120000000000005,1.0,5.4,6.4,85.12,1.0,7.2,8.2,8.8,4.4,0.8,0.6,2.6260000000000003,1.2,0.0,0.0,4.6,25.8
4,1,6,2024,23,2024-03-28 00:00:00+00:00,28,3,2.0,0,0,31.68,6.11,8.21,0,112.8,35.42,9.6,17.0,56.5,1.6,3.6,36.660000000000004,8.0,13.4,61.42,1.2,6.0,7.4,84.5,0.8,7.6,8.4,9.4,4.2,0.6,0.6,2.8660000000000005,0.8,0.0,0.0,13.2,26.8
4,1,17,2024,16,2024-03-29 23:00:00+00:00,29,3,1.0,1,0,31.44,5.87,7.7,0,120.2,34.81666666666666,7.8,14.8,53.46,1.0,3.2,24.66,6.8,11.6,61.42,1.2,5.4,6.6,87.0,0.4,8.4,8.8,9.2,4.4,0.4,0.4,2.736,0.8,0.0,0.0,11.8,22.0
4,1,15,2024,40,2024-03-31 22:00:00+00:00,31,3,1.0,0,0,32.62,5.17,6.78,0,113.3,36.526666666666664,8.4,15.4,54.48,2.4,4.2,34.660000000000004,6.0,11.2,55.06,1.2,5.8,7.2,83.66,0.6,8.2,8.8,8.2,4.8,0.4,0.4,1.9860000000000007,0.8,0.0,0.0,12.2,25.0
4,1,20,2024,23,2024-04-02 23:00:00+00:00,2,4,2.0,0,0,31.79,4.73,7.73,0,118.8,34.709999999999994,9.0,14.8,61.8,2.4,3.8,48.0,6.6,11.0,61.42,1.0,5.2,6.8,77.38,0.6,7.4,8.0,8.8,3.4,0.4,0.2,3.6360000000000006,0.6,0.0,0.0,13.4,25.6
4,1,28,2024,25,2024-04-03 23:00:00+00:00,3,4,1.0,0,0,31.87,5.06,7.6,0,123.0,34.32,9.2,14.6,63.379999999999995,2.0,3.2,38.0,7.2,11.4,64.0,0.8,5.0,7.0,72.94,0.8,7.6,8.4,8.6,3.6,0.8,0.0,3.4200000000000004,0.8,0.0,0.2,12.8,25.4
4,1,3,2024,24,2024-04-06 19:30:00+00:00,6,4,2.0,1,0,33.44,4.63,7.38,0,110.2,34.55,9.6,15.4,63.08,2.2,4.0,42.0,7.4,11.4,65.53999999999999,0.8,4.2,5.8,72.22,0.8,5.8,6.6,8.6,3.8,0.8,0.2,3.3,0.8,0.0,0.2,8.2,25.6
4,1,27,2024,33,2024-04-10 02:00:00+00:00,10,4,3.0,0,0,34.56,4.6,6.98,0,115.2,34.72,11.2,17.4,65.8,2.4,4.0,48.66,8.8,13.4,65.88,1.0,4.2,6.0,68.22,0.8,5.2,6.0,9.2,3.6,1.2,0.2,3.5300000000000002,0.6,0.0,0.2,9.6,29.0
4,1,6,2024,37,2024-04-13 00:00:00+00:00,13,4,2.0,0,0,31.68,6.11,8.21,0,112.8,35.46,11.2,18.0,63.5,1.2,3.4,39.24,10.0,14.6,69.84,1.0,4.8,7.0,66.1,1.0,5.4,6.4,9.2,4.4,1.6,0.2,3.406,0.8,0.0,0.2,4.6,28.4
4,1,18,2024,28,2024-04-14 19:30:00+00:00,14,4,1.0,0,0,33.57,4.61,8.34,0,110.7,37.239999999999995,11.4,19.6,57.839999999999996,1.0,3.6,19.24,10.4,16.0,65.7,1.0,5.6,7.2,78.1,1.4,6.4,7.8,10.8,5.0,2.6,0.4,2.4560000000000004,0.8,0.0,0.2,5.8,29.4
