primary_position,team,opp,year,statistics.points,day,month,days_rest,home/away,opp_points_against_avg,opp_drebounds_avg,opp_blocks_avg,opp_steals_avg,opp_fgm_against_avg,opp_point_agains_avg,minutes_5gavg,field_goals_made_5gavg,field_goals_att_5gavg,field_goals_pct_5gavg,three_points_made_5gavg,three_points_att_5gavg,three_points_pct_5gavg,two_points_made_5gavg,two_points_att_5gavg,two_points_pct_5gavg,blocked_att_5gavg,free_throws_made_5gavg,free_throws_att_5gavg,free_throws_pct_5gavg,offensive_rebounds_5gavg,defensive_rebounds_5gavg,rebounds_5gavg,assists_5gavg,turnovers_5gavg,steals_5gavg,blocks_5gavg,assists_turnover_ratio_5gavg,personal_fouls_5gavg,tech_fouls_5gavg,flagrant_fouls_5gavg,pls_min_5gavg,points_5gavg
3,0,26,2014,11,5,11,4.0,1,0,35.13,4.54,6.4,0,98.6,38.3,9.0,21.0,40.0,1.5,3.5,41.65,7.5,17.5,0.3655,1.5,4.0,5.0,88.9,1.0,6.5,7.5,6.0,3.0,2.5,0.5,2.0,1.5,0.0,0.0,-9.0,23.5
3,0,10,2014,31,6,11,0.0,1,0,31.91,5.96,7.6,0,94.9,39.17111111111111,8.766666666666666,20.3,41.02666666666667,1.85,3.85,45.93166666666667,6.916666666666668,16.45,0.37005000000000005,1.6166666666666667,5.866666666666667,6.633333333333333,91.49000000000001,0.7666666666666666,5.683333333333334,6.449999999999999,5.533333333333333,3.2333333333333334,2.6166666666666667,0.3833333333333333,1.7666666666666668,1.6166666666666667,0.0,0.0,-6.2,25.25
3,0,16,2014,22,8,11,2.0,0,0,32.35,4.48,7.82,0,105.0,39.44799999999999,8.579999999999998,19.74,41.848,1.78,4.13,42.357000000000006,6.800000000000001,15.61,0.400465,1.36,6.135000000000001,6.89,90.63950000000001,0.58,5.7299999999999995,6.3100000000000005,6.385,3.245,2.3600000000000003,0.46499999999999997,2.04725,1.535,0.0,0.0,-2.035,25.075000000000003
3,0,4,2014,41,15,11,6.0,0,0,32.74,3.59,8.22,0,101.2,39.71073333333334,9.574,20.622,44.4884,1.9340000000000002,4.739,40.819100000000006,7.640000000000001,15.883,0.4474595,1.248,6.1805,7.247,87.08385000000001,0.45399999999999996,5.499,5.953,6.6754999999999995,3.2135,1.9680000000000002,0.5595,2.1541750000000004,1.8605,0.0,0.0,0.6494999999999999,27.2625
3,0,28,2014,22,22,11,7.0,1,0,34.16,4.61,7.33,0,97.8,39.42088666666667,9.0322,19.6266,44.076519999999995,2.1202,5.4817,39.69973,6.912,14.1449,0.45427785,0.7944,5.77415,7.0741,83.11915499999999,0.6961999999999999,4.589700000000001,5.2859,6.622649999999999,3.2040499999999996,1.4304000000000001,0.58785,2.1386525,1.8181500000000002,0.0,0.0,0.05485000000000001,25.95875
3,0,12,2014,19,5,12,2.0,0,0,29.79,4.66,7.01,0,101.2,39.975599333333335,9.289660000000001,20.02798,45.058956,2.03606,5.98451,34.701919000000004,7.2536000000000005,14.04347,0.4976233550000001,0.65832,6.072245000000001,7.862229999999999,75.9237465,0.76886,4.03691,4.80577,7.306794999999999,3.341215,1.40912,0.596355,2.22779575,1.8054450000000002,0.0,0.0,3.656455,26.687624999999997
3,0,20,2014,24,6,12,0.0,0,0,30.8,4.35,7.5,0,100.9,40.200346466666666,9.506898,20.148394,46.1376868,1.870818,5.995353,31.802575700000002,7.636080000000001,14.153041,0.5267270064999999,0.337496,5.0416735,7.258668999999999,69.10312395,0.790658,4.431073,5.221731,8.7720385,3.3823645,1.402736,0.7389064999999999,2.569538725,1.8016335,0.0,0.0,5.8569365,25.9262875
3,0,15,2014,18,9,12,3.0,0,0,32.04,4.15,7.02,0,100.9,39.46510394,9.5720694,20.0445182,46.83930604,1.8212454,5.7186059,32.794772710000004,7.750824000000001,14.3259123,0.53013810195,0.5212488,4.17250205,6.5176007,62.394937185,0.7971974,4.1293219,4.9265193,8.65161155,3.3947093500000003,1.6808208,0.64167195,2.4844616175,1.9404900500000002,0.0,0.0,7.35708095,25.13788625
3,0,8,2014,30,25,12,2.0,1,0,30.01,4.54,7.83,0,97.3,39.13019784866667,8.611620819999999,18.47335546,46.62979181199999,1.6663736199999999,5.63558177,31.342431813,6.9452472,12.837773689999999,0.5579014305850001,0.43637464,4.4717506149999995,7.55528021,58.8284811555,0.79915922,4.03879657,4.8379557900000005,8.755483465000001,3.538412805,1.76424624,0.472501585,2.4127384852500002,1.5621470149999999,0.13999999999999999,0.0,5.147124285,23.361365875
3,0,13,2014,29,27,12,1.0,0,0,31.79,3.83,7.89,0,101.4,38.735726021266665,8.603486246,17.862006638,48.2329375436,1.339912086,5.330674531,26.9027295439,7.26357416,12.531332107,0.5995504291755,0.550912392,5.2615251845,8.426584063,61.21654434665,0.37974776600000004,4.5716389710000005,4.951386737,9.3466450395,3.7215238415,1.929273872,0.5617504755,2.485021545575,1.5886441045,1.1781102186000017e-06,0.0,7.2841372855,23.8084097625
3,0,5,2015,32,17,1,2.0,0,0,33.26,5.61,8.65,0,100.2,39.032717806380006,9.1610458738,18.5186019914,49.63788126308,1.5219736257999998,5.5192023592999995,28.482818863170003,7.639072248,12.9993996321,0.61036512875265,0.5852737176,5.91845755535,9.387975218900001,62.100963303995,0.11392432980000003,5.7114916913,5.825416021100001,8.82399351185,4.47645715245,2.1187821616,0.58852514265,2.1959064636725,1.87659323135,1.1781102186000017e-06,0.0,7.3652411856499995,25.762522928750002
3,0,19,2015,32,28,1,10.0,0,0,33.87,3.71,6.99,0,101.4,38.211815341914004,9.60831376214,19.55558059742,49.471364378924,1.2965920877400001,5.57576070779,21.956845658951003,8.3117216744,13.97981988963,0.620609538625795,0.87558211528,6.955537266605,10.37639256567,65.75428899119851,0.03417729894000002,5.91344750739,5.9476248063299995,7.827198053555,4.7029371457349995,1.8956346484800002,0.456557542795,1.8991719391017496,2.102977969405,1.1781102186000017e-06,0.0,6.759572355695,27.468756878625
3,0,25,2015,36,1,2,4.0,0,0,31.55,4.57,8.0,0,106.0,38.7845446025742,10.582494128642,20.986674179226,50.6674093136772,1.508977626322,6.292728212337,20.587053697685302,9.07351650232,14.693945966889,0.6442628615877385,0.682674634584,7.8266611799815,6.234629388034091,68.60028669735956,0.430253189682,5.834034252217,6.2642874418989996,7.2481594160665,4.6308811437205,1.4086903945440001,0.5569672628385001,1.8339515817305252,2.0308933908215,1.1781102186000017e-06,0.0,7.4528717067085,30.5006270635875
3,0,17,2015,25,7,2,5.0,1,0,33.89,4.77,9.05,0,100.5,38.751030047438924,11.014748238592599,22.116002253767803,49.80822279410316,1.2926932878966,5.9478184637011,16.676116109305593,9.722054950696,16.1681837900667,0.6111788584763216,0.6248023903752,7.38799835399445,10.4538753309103,70.42008600920786,0.5490759569046,6.0902102756651,6.6392862325697,6.65444782481995,5.02926434311615,1.5426071183632,0.72709017885155,1.6337854745191576,2.28926801724645,0.2593682,0.0,8.71086151201255,30.71018811907625
3,0,2,2015,31,13,2,6.0,1,0,35.23,5.73,6.04,0,103.1,38.362975680898344,11.42442447157778,23.294800676130343,49.01846683823094,1.50780798636898,6.404345539110329,18.610834832791678,9.9166164852088,16.89045513702001,0.5901936575428965,0.46744071711255997,6.696399506198334,9.43616259927309,71.17602580276235,0.58472278707138,6.1670630826995305,6.75178586977091,5.916334347445985,5.708779302934845,1.3027821355089602,0.498127053655465,1.3637356423557474,2.646780405173935,0.07781046000000001,0.0,3.138258453603765,31.053056435722876
3,0,28,2015,28,21,2,8.0,0,0,32.78,3.94,8.63,0,104.6,35.81522603760284,11.687327341473335,23.368440202839103,50.083540051469285,1.572342395910694,6.121303661733098,22.341250449837503,10.11498494556264,17.247136541106002,0.588098097262869,0.560232215133768,5.6489198518595,7.870848779781927,67.9028077408287,0.595416836121414,5.350118924809859,5.945535760931273,5.554900304233795,4.932633790880454,0.950834640652688,0.4294381160966395,1.5935206927067245,2.6140341215521805,0.023343138000000006,0.0,5.31647753608113,30.59591693071686
3,0,12,2015,18,22,2,1.0,0,0,34.0,5.68,5.7,0,101.1,33.92623447794752,11.206198202442,22.41053206085173,49.75906201544078,1.7317027187732084,6.316391098519929,25.79837513495125,9.474495483668791,16.0941409623318,0.5867694291788608,0.4480696645401304,4.35467595555785,6.561254633934578,62.5948423222486,0.5986250508364243,5.245035677442957,5.8436607282793815,5.446470091270139,4.699790137264136,0.9852503921958065,0.40883143482899187,1.6624562078120175,2.464210236465654,0.007002941400000003,0.0,7.054943260824339,28.498775079215058
3,0,19,2015,19,25,2,2.0,0,0,33.87,3.71,6.99,0,101.4,33.26153701005092,9.941859460732601,20.583159618255518,47.82771860463224,1.4995108156319623,5.954917329555979,24.385512540485376,8.442348645100637,14.62824228869954,0.5736308287536582,0.6944208993620391,4.1064027866673545,6.448376390180373,60.65245269667458,0.1795875152509273,5.773510703232887,5.953098218483814,6.253941027381041,5.60993704117924,1.4155751176587419,0.40264943044869755,1.5039368623436051,2.699263070939696,0.0021008824200000015,0.0,7.856482978247302,25.489632523764516
3,0,20,2015,29,5,3,8.0,0,0,33.22,5.48,7.76,0,98.2,32.905794436348614,9.422557838219781,19.334947885476655,48.466315581389665,1.8498532446895886,6.126475198866794,30.961653762145616,7.572704593530192,13.208472686609861,0.5713692486260975,0.9083262698086118,4.451920836000206,7.114512917054112,59.929735809002366,0.19387625457527818,5.792053210969866,5.985929465545144,7.756182308214313,5.322981112353772,1.2646725352976227,0.2607948291346093,2.0107810587030817,2.629778921281909,0.0006302647260000005,0.0,9.356944893474191,25.146889757129358
3,0,7,2015,18,7,3,2.0,1,0,33.8,5.93,9.11,0,99.2,33.627404997571254,8.286767351465935,17.140484365642997,47.5798946744169,1.8149559734068768,5.477942559660038,33.32649612864368,6.471811378059057,11.662541805982958,0.5505307745878292,1.1124978809425836,4.835576250800062,7.594353875116234,60.30092074270071,0.33816287637258347,5.797615963290959,6.135778839663543,8.766854692464294,5.376894333706131,1.4994017605892869,0.3582384487403828,2.2174343176109246,2.6089336763845727,0.14018907941779998,0.0,13.027083468042257,23.224066927138807
3,0,14,2015,27,11,3,4.0,0,0,33.91,3.73,6.83,0,102.6,34.38288816593804,7.66603020543978,15.5021453096929,49.31596840232507,1.944486792022063,5.423382767898011,34.9739488385931,5.7215434134177166,10.078762541794887,0.5704592323763489,1.033749364282775,5.2306728752400184,8.01830616253487,64.15027622281022,0.38144886291177504,6.079284788987287,6.460733651899062,9.350056407739288,5.393068300111839,1.569820528176786,0.5274715346221148,2.419430295283277,2.6026801029153717,0.18205672382534,0.0,13.708125040412677,22.507220078141643
3,0,22,2015,31,13,3,2.0,0,0,34.52,5.91,8.26,0,111.1,36.82153311644807,7.8998090616319345,15.43064359290787,51.068790520697526,2.263346037606619,5.407014830369404,40.130184651577935,5.636463024025314,10.023628762538467,0.5701377697129048,0.8701248092848325,6.049201862572005,8.84549184876046,68.10508286684306,0.3944346588735325,5.883785436696186,6.2782200955697185,9.525016922321786,5.257920490033552,1.5909461584530358,0.7182414603866344,2.561229088584983,2.6008040308746114,1.1781102186000017e-06,0.0,12.512437512123803,24.112166023442494
3,0,13,2015,21,15,3,2.0,0,0,33.04,5.09,8.21,0,103.7,36.94879326826776,8.38994271848958,15.409193077872361,54.590637156209254,2.219003811281986,5.122104449110822,38.877055395473384,6.170938907207594,10.28708862876154,0.6067213309138715,0.5410374427854497,5.874760558771602,8.253647554628138,71.39152486005291,0.5383303976620597,5.825135631008855,6.363466028670915,9.857505076696537,4.097376147010066,1.5972838475359108,0.7754724381159903,4.252968726575494,2.6002412092623834,1.1781102186000017e-06,0.0,11.87373125363714,24.87364980703275
3,0,1,2015,28,22,3,6.0,0,0,31.21,5.79,8.2,0,103.2,37.269304647146996,8.676982815546875,15.542757923361709,55.997191146862775,1.9257011433845959,4.756631334733246,35.001116618642016,6.751281672162278,10.786126588628461,0.6305763992741615,0.4423112328356349,5.68242816763148,7.2360942663884416,77.76745745801587,0.7214991192986179,6.227540689302656,6.949039808601275,8.83725152300896,4.02921284410302,2.299185154260773,0.9326417314347971,4.274690617972649,2.460072362778715,1.1781102186000017e-06,0.0,11.402119376091141,24.962094942109825
3,0,6,2015,20,26,3,3.0,0,0,30.45,4.27,8.83,0,101.3,36.14745806081076,9.043094844664061,15.862827377008513,57.56715734405883,2.117710343015379,4.786989400419974,38.7383349855926,6.925384501648683,11.075837976588538,0.6315729197822484,0.4126933698506905,5.064728450289444,6.370828279916532,77.93023723740475,0.6364497357895854,6.768262206790796,7.4047119425803825,8.11117545690269,2.8887638532309063,2.229755546278232,0.8397925194304392,4.856607185391795,2.2780217088336148,0.25823465946298524,0.0,16.16063581282734,25.26862848263295
3,0,15,2015,24,27,3,1.0,1,0,31.88,4.05,7.65,0,106.0,37.14090408490989,8.872928453399219,16.098848213102553,55.504147203217656,1.8953131029046137,4.656096820125992,36.12150049567778,6.977615350494604,11.442751392976561,0.6108718759346746,0.40380801095520713,5.299418535086833,6.531248483974959,80.07907117122143,0.6109349207368756,6.650478662037239,7.261413582774115,8.033352637070806,2.686629155969272,1.1751476858232626,0.8119377558291317,4.891182155617539,2.3634065126500845,0.21747039783889557,0.0,13.668190743848202,24.940588544789886
3,0,1,2015,21,9,4,12.0,0,0,31.21,5.79,8.2,0,103.2,36.8976045588063,8.541878536019766,15.469654463930766,55.34724416096529,1.688593930871384,4.476829046037798,33.93645014870333,6.853284605148382,10.992825417892968,0.6186615627804023,0.5411424032865622,4.66982556052605,5.739374545192488,80.02372135136643,0.8832804762210626,6.895143598611171,7.778424074832234,8.150005791121242,2.4859887467907815,1.1751476858232626,0.8035813267487395,5.135354646685261,2.3890219537950252,0.06524111935166868,0.0,14.42545722315446,23.442176563436966
3,0,6,2015,12,29,10,2.0,0,0,30.45,4.27,8.83,0,101.3,36.27394803430856,7.74256356080593,15.14089633917923,50.610173248289584,1.6265781792614151,4.4230487138113395,33.280935044611,6.115985381544514,10.71784762536789,0.5624784688341207,0.5823427209859686,4.6209476681578145,6.061812363557746,76.50711640540993,0.9649841428663188,6.828543079583351,7.79352722244967,7.065001737336372,2.705796624037234,1.1751476858232626,0.6610743980246219,3.622406394005578,2.1167065861385077,0.019572335805500607,0.0,12.027637166946338,21.73265296903109
3,0,0,2015,22,3,11,5.0,0,0,31.77,6.04,8.29,0,107.6,35.22818441029257,7.3627690682417795,15.32226890175377,47.593051974486876,1.4679734537784244,4.266914614143402,29.5842805133833,5.894795614463354,11.055354287610367,8.330743540650236,0.5947028162957906,4.186284300447344,5.738543709067324,75.45213492162299,0.7094952428598957,6.948562923875006,7.658058166734901,7.4395005212009115,2.4917389872111704,2.659161019924854,0.7583223194073865,3.5143219182016736,2.3150119758415526,0.005871700741650183,0.0,14.283291150083901,20.379795890709328
3,0,12,2015,31,14,11,11.0,0,0,34.0,5.68,5.7,0,101.1,36.02512198975444,7.948830720472534,16.21668067052613,48.14391559234606,1.0003920361335275,3.800074384243021,20.07528415401499,6.948438684339006,12.41660628628311,10.69370306219507,0.4584108448887372,4.615885290134203,6.481563112720197,74.4356404764869,0.6328485728579687,6.284568877162501,6.917417450020469,7.691850156360274,2.707521696163351,1.1751476858232626,0.9274966958222159,3.061896575460502,2.654503592752466,0.0017615102224950551,0.0,12.50998734502517,21.5139387672128
3,0,1,2015,37,15,11,1.0,1,0,31.21,5.79,8.2,0,103.2,37.18586993025967,8.82464921614176,18.16500420115784,47.58117467770382,1.2801176108400583,4.500022315272906,17.9925852462045,7.544531605301702,13.664981885884934,11.38859091865852,0.8375232534666212,4.744765587040261,7.264468933816059,70.63069214294607,1.1698545718573905,6.505370663148749,7.67522523500614,7.207555046908082,3.3322565088490053,2.409324491793237,1.2582490087466647,2.605568972638151,2.6163510778257395,0.0005284530667485167,0.0,11.80299620350755,23.67418163016384
3,0,19,2015,30,18,11,2.0,1,0,33.87,3.71,6.99,0,101.4,37.527094312411236,9.507394764842529,19.58950126034735,47.28635240331114,1.6440352832520175,4.990006694581872,19.76177557386135,7.863359481590511,14.59949456576548,18.513057275597554,0.9512569760399863,4.923429676112079,7.639340680144818,70.18920764288383,1.0509563715572172,6.4316111989446245,7.482567570501843,6.362266514072424,3.7996769526547016,2.122797347537971,1.2174747026239994,2.0136706917914453,2.7449053233477216,0.00015853592002455503,0.0,9.140898861052266,25.58225448904915
3,0,20,2015,24,26,11,8.0,1,0,33.22,5.48,7.76,0,98.2,38.88479496039004,9.992218429452757,20.436850378104204,48.13590572099334,1.8932105849756051,5.417002008374562,23.092532672158406,8.099007844477153,15.019848369729644,20.658097182679267,0.9853770928119958,5.957028902833623,8.311802204043445,75.89476229286515,1.1552869114671651,6.129483359683387,7.284770271150553,6.528679954221727,3.7999030857964105,1.6168392042613913,1.2052424107872,2.1623012075374337,2.7834715970043162,4.756077600736652e-05,0.0,8.76226965831568,27.834676346714744
3,0,9,2015,25,28,11,1.0,0,0,34.99,5.34,7.26,0,100.7,39.975771821450344,9.997665528835828,20.831055113431262,47.354771716298,2.2479631754926817,5.825100602512368,29.691759801647517,7.749702353343146,15.005954510918894,13.47560915480378,1.4156131278435986,6.687108670850087,9.213540661213035,74.49842868785956,1.4665860734401495,6.318845007905016,7.785431081345166,5.738603986266519,3.799970925738923,0.9050517612784175,0.9215727232361599,1.9268903622612301,2.655041479101295,1.4268232802209957e-05,0.0,5.848680897494704,28.93040290401442
3,0,18,2015,37,5,12,7.0,1,0,33.07,4.17,7.72,0,106.5,41.059064879768435,10.139299658650748,22.06931653402938,45.3984315148894,2.4943889526478045,6.36753018075371,34.471527940494255,7.6449107060029435,15.701786353275669,11.302382746441133,1.5446839383530795,7.326132601255026,9.62406219836391,77.00552860635787,1.8399758220320448,6.655653502371505,8.49562932440355,5.781581195879955,4.0799912777216765,0.5515155283835252,0.8364718169708479,1.800267108678369,2.6165124437303886,0.14000428046984065,0.0,2.0346042692484114,30.099120871204327
3,0,13,2015,25,12,12,6.0,0,0,33.04,5.09,8.21,0,103.7,39.19538613059719,9.761789897595225,20.760794960208813,47.415529454466814,1.8683166857943414,5.130259054226113,29.535458382148278,7.893473211800883,15.6305359059827,10.68037482393234,1.443405181505924,7.377839780376508,9.187218659509174,79.50765858190735,1.3919927466096134,6.056696050711452,7.448688797321065,6.214474358763987,3.7439973833165032,0.8654546585150575,0.39094154509125445,1.9428801326035106,2.1849537331191167,0.18200128414095218,0.0,6.210381280774524,28.7697362613613
3,0,4,2015,24,16,12,4.0,0,0,33.33,4.24,9.17,0,102.5,38.06228250584582,9.508536969278568,20.228238488062644,47.68465883634004,1.1204950057383023,4.199077716267833,20.060637514644483,8.388041963540264,16.029160771794807,3.576092447179702,1.5530215544517771,7.393351934112952,8.916165597852753,83.05829757457221,1.397597823982884,5.877008815213435,7.274606639196319,6.344342307629196,3.923199214994951,1.2396363975545173,0.39728246352737634,1.9506640397810533,2.0554861199357353,0.19460038524228565,0.0,10.683114384232356,27.530920878408388
3,0,27,2015,25,25,12,9.0,1,0,36.24,6.07,8.4,0,104.1,37.55201808508708,9.99256109078357,21.468471546418794,47.90539765090201,0.8961485017214907,3.9197233148803496,17.218191254393346,9.09641258906208,17.54874823153844,1.4411677341539106,0.815972142872121,6.418005580233885,8.414849679355825,77.50148927237167,1.3992793471948652,6.243102644564031,7.642381991758896,5.5433026922887585,4.256959764498486,1.4918909192663552,0.6791847390582129,1.462999211934316,1.8766458359807205,0.1983801155726857,0.0,8.944934315269707,27.299276263522515
3,0,26,2015,12,27,12,1.0,1,0,33.93,4.63,6.85,0,104.3,35.75160542552612,9.577768327235072,20.86054146392564,46.6836192952706,0.5488445505164472,3.5559169944641047,10.765457376318004,9.028923776718624,17.30462446946153,0.8006903202461733,1.5817719399006598,5.705401674070165,7.704454903806748,76.1424467817115,1.1197838041584596,5.37293079336921,6.4927145975276686,5.302990807686627,4.357087929349547,1.5675672757799064,0.7637554217174638,1.3166997635802948,1.8229937507942162,0.1995140346718057,0.0,4.223480294580913,25.409782879056756
3,0,23,2015,14,29,12,1.0,0,0,33.33,3.82,7.71,0,107.5,33.89548162765784,8.193330498170521,18.018162439177694,45.645085788581184,0.44465336515493414,3.4467750983392316,8.8296372128954,7.748677133015588,14.57138734083846,0.6225470960738521,1.4545315819701978,4.79162050222105,7.211336471142024,70.79273403451344,0.7559351412475379,4.971879238010763,5.727814379258301,5.090897242305989,3.967126378804864,1.730270182733972,0.7891266265152391,1.5388099290740884,1.6668981252382649,0.05985421040154172,0.0,3.787044088374274,21.622934863717028
3,0,16,2015,34,30,12,1.0,0,0,33.15,4.82,7.43,0,105.0,34.033977821630685,8.197999149451157,18.42544873175331,43.58352573657436,0.5533960095464803,3.6940325295017695,12.91089116386862,7.644603139904676,14.731416202251538,0.5490841288221557,1.1363594745910595,4.797486150666315,7.063400941342607,72.68782021035403,1.0667805423742613,4.851563771403229,5.91834431377749,4.1872691726917965,3.990137913641459,1.4990810548201914,0.9367379879545717,1.3814429787222267,1.9000694375714793,0.01795626312046252,0.0,-0.9638867734877172,21.746880459115108
3,0,28,2016,34,7,1,7.0,0,0,32.57,4.1,8.45,0,107.4,34.63552667982254,8.479399744835348,18.827634619525995,43.59505772097231,1.146018802863944,4.608209758850531,20.351267349160583,7.333380941971403,14.21942486067546,0.5308252386466467,0.7609078423773179,5.079245845199894,7.579020282402782,69.75634606310621,1.0200341627122784,5.375469131420968,6.395503294133246,4.056180751807539,3.4370413740924377,1.2897243164460575,0.9810213963863715,1.544232893616668,1.9700208312714438,0.005386878936138756,0.0,-4.489166032046315,23.184064137734534
