year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2018,396c14a7-4a2a-46d8-9dd0-a302e542dba3,2018-10-20T23:00:00Z,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,Washington Wizards,Toronto Raptors,113,117
2018,7eb342d3-d6b0-4053-ac97-7a4949020500,2018-10-20T23:00:00Z,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,Indiana Pacers,Brooklyn Nets,132,112
2018,2f8be17c-48da-4d18-b10c-01e7bd38513f,2018-10-20T23:30:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ed157-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,Orlando Magic,116,115
2018,3d8454e4-f545-4eb5-98ad-556f13e9394d,2018-10-20T23:30:00Z,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,New York Knicks,Boston Celtics,101,103
2018,4560400a-5143-45ef-a868-e1d261934c0e,2018-10-21T00:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Detroit Pistons,116,118
2018,527ac65f-abb4-41c5-b986-4f17c1037251,2018-10-21T00:00:00Z,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,Miami Heat,Charlotte Hornets,112,113
2018,9a7fb59e-4f31-41b6-a4ef-0b2916c5f7eb,2018-10-21T00:30:00Z,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Dallas Mavericks,Minnesota Timberwolves,140,136
2018,b793e077-e902-4bf0-9dbc-aed581efa30f,2018-10-21T01:00:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,Phoenix Suns,119,91
2018,e91e387b-5056-4512-8ce9-606ca042db59,2018-10-21T02:00:00Z,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,Portland Trail Blazers,San Antonio Spurs,121,108
2018,4cc833b0-695d-4b46-9be3-4ca68c2d4c94,2018-10-21T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Houston Rockets,115,124
2018,ef2c700e-a342-49ee-9837-4a4fd7180154,2018-10-21T22:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Atlanta Hawks,111,133
2018,00f3442f-2f54-4751-b175-0cd13f6e7576,2018-10-21T23:00:00Z,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,Oklahoma City Thunder,Sacramento Kings,120,131
2018,5dc9a9a7-6958-425a-a673-225c99c5263a,2018-10-22T00:00:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,Golden State Warriors,100,98
2018,c57cb6d4-0a38-49ec-b696-2de724be7eed,2018-10-22T01:00:00Z,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Clippers,Houston Rockets,115,112
2018,5474a00d-6050-4d94-87f5-05ee974d946f,2018-10-22T23:30:00Z,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,583ed157-fb46-11e1-82cb-f4ce4684ea4c,Boston Celtics,Orlando Magic,90,93
2018,ae165208-7876-40cb-ba5e-f71fa24f5ad6,2018-10-22T23:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Charlotte Hornets,127,106
2018,2c3d7fbe-f01f-4aa4-9bb2-47596933779f,2018-10-23T00:00:00Z,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Minnesota Timberwolves,Indiana Pacers,101,91
2018,db91d276-cdcc-4a5b-957e-77d6787087a2,2018-10-23T00:00:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,New York Knicks,124,113
2018,dbb17908-42df-49d0-92db-a683d92e470d,2018-10-23T00:30:00Z,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Dallas Mavericks,Chicago Bulls,115,109
2018,cdc3af67-b2f4-46c5-9e90-e159864dd02f,2018-10-23T01:00:00Z,583ece50-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Utah Jazz,Memphis Grizzlies,84,92
2018,8f0f52f3-5101-4405-a155-c657db119c06,2018-10-23T02:00:00Z,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Portland Trail Blazers,Washington Wizards,124,125
2018,9456eb61-ff8d-4577-b865-768a3431cb71,2018-10-23T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,San Antonio Spurs,142,143
2018,d317a8b5-4911-442f-961d-19361f4e0fe8,2018-10-23T02:30:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Phoenix Suns,123,103
2018,e3a1f252-750a-4aa9-b1ce-c79301ef1879,2018-10-23T23:00:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Philadelphia 76ers,133,132
2018,515a0410-5658-4280-92e9-d3580f905d99,2018-10-24T00:00:00Z,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,New Orleans Pelicans,Los Angeles Clippers,116,109
2018,f848de7e-aa17-4a95-90b1-19bdc0768f82,2018-10-24T01:00:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,Sacramento Kings,126,112
2018,1c873567-458b-4aa5-8ee6-af327b0c06e9,2018-10-24T23:00:00Z,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Atlanta Hawks,Dallas Mavericks,111,104
2018,6434e579-a2cb-4d0a-a9bf-823dd5b2d83a,2018-10-24T23:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Brooklyn Nets,86,102
2018,4871741c-34da-48ab-b9d6-4e5a9ae4b7f6,2018-10-24T23:30:00Z,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,Miami Heat,New York Knicks,110,87
2018,e908ecce-c65b-43da-95e7-de1a3792a570,2018-10-24T23:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Minnesota Timberwolves,112,105
2018,0c0465b5-f390-4956-83d7-1553606a8f7a,2018-10-25T00:00:00Z,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Houston Rockets,Utah Jazz,89,100
2018,3f699cf3-df42-4565-853e-40608746e333,2018-10-25T00:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Charlotte Hornets,112,110
2018,dbc5f713-758f-47e6-ab57-ed1fddc3d00d,2018-10-25T00:30:00Z,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,San Antonio Spurs,Indiana Pacers,96,116
2018,287e2a33-d077-430d-84e4-8f17475ed21a,2018-10-25T01:30:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Philadelphia 76ers,123,108
2018,0078b18c-a012-43ba-a22b-fe4791391d71,2018-10-25T02:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Memphis Grizzlies,97,92
2018,00b58bc1-01ca-48c6-be11-dbc96aa71abc,2018-10-25T02:00:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,Los Angeles Lakers,113,131
2018,04ebbf0d-f8af-4871-820d-1f2f8a730862,2018-10-25T02:30:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Washington Wizards,144,122
2018,8927ceb9-76af-41b6-89c1-ed2dfd8d7813,2018-10-25T23:00:00Z,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Orlando Magic,Portland Trail Blazers,114,128
2018,d6074dd4-3846-498e-9e0f-69151d5560e4,2018-10-25T23:00:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Cleveland Cavaliers,110,103
2018,ff470a97-f610-42c3-a5a1-aa1fc68daae9,2018-10-26T00:00:00Z,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,Oklahoma City Thunder,Boston Celtics,95,101
2018,09589589-20a1-472d-9c25-d7ea2aef295d,2018-10-26T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Denver Nuggets,121,114
2018,45f1d9c0-a145-4f22-9706-994e3f981a5c,2018-10-26T23:00:00Z,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Charlotte Hornets,Chicago Bulls,135,106
2018,3e177481-2bce-4fed-8d98-4c8f1bdd9d67,2018-10-26T23:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Dallas Mavericks,116,107
