year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2014,94cb5430-9b16-4519-869e-88f6748d7a1e,2015-01-08T01:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Utah Jazz,77,97
2014,625ad85b-7906-42bf-aceb-5dde1c3774dc,2015-01-08T01:30:00Z,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Dallas Mavericks,Detroit Pistons,95,108
2014,117d539f-a99d-4b2e-a030-e3f2157fd61a,2015-01-08T02:00:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583ed157-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,Orlando Magic,93,90
2014,a6c73da6-67f0-4311-b92f-9198320443d8,2015-01-08T02:30:00Z,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Minnesota Timberwolves,Phoenix Suns,111,113
2014,4e1bf04f-6f55-4858-9e92-2a6b3896b53f,2015-01-08T03:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Oklahoma City Thunder,104,83
2014,6db27168-1e7f-4b1f-8b25-6815cbbdb5cc,2015-01-08T03:30:00Z,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Clippers,Los Angeles Lakers,114,89
2014,810161b6-1ed3-4bc1-9e3d-a91fbd4806db,2015-01-08T03:30:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Indiana Pacers,117,102
2014,11f44093-7f4a-43b8-a4a6-25511cfaf43a,2015-01-09T00:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Charlotte Hornets,95,103
2014,630d5692-1983-4059-af07-0b308d5a9ff9,2015-01-09T01:00:00Z,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,New York Knicks,Houston Rockets,96,120
2014,d321aa91-06f4-4fba-8ee0-06714b55a074,2015-01-09T03:30:00Z,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Portland Trail Blazers,Miami Heat,99,83
2014,b1936e29-18dd-453a-b679-02ff6e834158,2015-01-10T00:00:00Z,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,Indiana Pacers,Boston Celtics,107,103
2014,083066b6-32b7-4bc3-8971-1ba13a9ab59b,2015-01-10T00:30:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Atlanta Hawks,103,106
2014,9c129a47-bba3-4979-9d1c-c110a9cdbd91,2015-01-10T00:30:00Z,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Brooklyn Nets,Philadelphia 76ers,88,90
2014,1ebc7b05-6874-4a20-a05f-a2868288e21c,2015-01-10T01:00:00Z,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c,New Orleans Pelicans,Memphis Grizzlies,106,95
2014,9e7c4d05-131f-4e58-9d72-fbbebb78c624,2015-01-10T01:00:00Z,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Oklahoma City Thunder,Utah Jazz,99,94
2014,cce0c8dc-9a3e-464a-bc7e-f8cde6b4506f,2015-01-10T01:00:00Z,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Washington Wizards,Chicago Bulls,102,86
2014,5ba1535d-9298-424a-b43e-2d0b545d6c79,2015-01-10T01:30:00Z,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,San Antonio Spurs,Phoenix Suns,100,95
2014,c4e9af0c-9acf-4d9f-a94a-ab7f796f284c,2015-01-10T01:30:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Minnesota Timberwolves,98,84
2014,d7b414b1-38cb-42fa-a811-a96c62ea4d93,2015-01-10T03:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Denver Nuggets,108,118
2014,94d82bd0-b341-447a-8e4e-41dc3ded214b,2015-01-10T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ed157-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Orlando Magic,101,84
2014,feeeb29c-2f83-40e5-ab63-1520e14002ab,2015-01-10T03:30:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Cleveland Cavaliers,112,94
2014,10005557-3c77-4f8f-ace3-c91ce155b447,2015-01-10T18:00:00Z,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,New York Knicks,Charlotte Hornets,82,110
2014,9b669ee2-a64b-4113-8203-f3d51e34dcea,2015-01-10T20:30:00Z,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Clippers,Dallas Mavericks,120,100
2014,ba3a465c-a1c1-4535-9595-36502fdb50b4,2015-01-11T00:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Boston Celtics,109,96
2014,cc8a5858-4644-4437-9226-b979c31de2cd,2015-01-11T00:30:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,Indiana Pacers,93,92
2014,f6e03f40-aba2-4bc2-a83d-c2844eea914b,2015-01-11T00:30:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Brooklyn Nets,98,93
2014,0c00e5bc-5180-4b80-8216-29e5c6a54a09,2015-01-11T01:00:00Z,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,Minnesota Timberwolves,San Antonio Spurs,93,108
2014,c5abb0cb-bce4-4b48-9de3-d0246461b7be,2015-01-11T01:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Milwaukee Bucks,95,87
2014,cca0a060-2c53-446a-99de-afd001bbbfd9,2015-01-11T01:00:00Z,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Houston Rockets,Utah Jazz,97,82
2014,d5b0cb1d-0e2f-40e9-8db4-04afd2be1d33,2015-01-11T03:00:00Z,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ed157-fb46-11e1-82cb-f4ce4684ea4c,Portland Trail Blazers,Orlando Magic,103,92
2014,a2e5ac1a-1e60-475e-ae47-2dd5bb5a5877,2015-01-11T20:00:00Z,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Atlanta Hawks,Washington Wizards,120,89
2014,e7391e89-9e34-4538-b991-9e57dc568e71,2015-01-11T20:30:00Z,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Clippers,Miami Heat,90,104
2014,e3113bce-6419-486d-927e-b9162f151147,2015-01-11T23:00:00Z,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Memphis Grizzlies,Phoenix Suns,122,110
2014,f51c7dfd-d61e-45a1-a6ce-4a5b04e3fdf9,2015-01-12T02:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Cleveland Cavaliers,103,84
2014,2f784b99-83ab-48fa-906c-b2608d7c9e63,2015-01-12T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Portland Trail Blazers,94,106
2014,20b08dac-c3d5-4dc1-8ec3-8c5b1585e451,2015-01-13T00:30:00Z,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Brooklyn Nets,Houston Rockets,99,113
2014,b5ef784c-34f7-4cdc-a8da-9f42620bce56,2015-01-13T00:30:00Z,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,Boston Celtics,New Orleans Pelicans,108,100
2014,d6f12384-433d-4e22-b96e-63752f9be31c,2015-01-13T00:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Detroit Pistons,111,114
2014,f82b48c1-56c9-457e-b197-17aa0af4a36d,2015-01-13T01:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ed157-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Orlando Magic,114,121
2014,54bb023a-6b57-4d1a-a7db-a8657fca5a97,2015-01-14T00:00:00Z,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,Washington Wizards,San Antonio Spurs,101,93
2014,7b899911-2238-4d98-b663-35c93b8929a0,2015-01-14T00:00:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,Atlanta Hawks,87,105
2014,7e93d426-b205-4367-bffa-566e1fcd6d86,2015-01-14T00:00:00Z,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Indiana Pacers,Minnesota Timberwolves,101,110
2014,0bde4da0-f626-4593-bc21-3af9b94d08d7,2015-01-14T02:00:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,Cleveland Cavaliers,107,100
2014,a6249133-243a-4a6e-8a6f-24f6b1301026,2015-01-14T02:00:00Z,583ece50-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Utah Jazz,Golden State Warriors,105,116
2014,e7c3bf4a-05f2-4ded-a50b-72e521ffd50a,2015-01-14T03:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Dallas Mavericks,104,108
2014,053bc526-f3b7-49ea-a4e3-eb6c7306a09b,2015-01-14T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Miami Heat,75,78
2014,3e6736e7-607c-4abb-84ef-56316b87eb40,2015-01-15T00:00:00Z,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,Charlotte Hornets,San Antonio Spurs,93,98
2014,86055d6d-3de8-42e5-b247-a9eee22fce1b,2015-01-15T00:00:00Z,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Orlando Magic,Houston Rockets,120,113
2014,7354bbfd-7a5a-4f21-b39f-b9e740a8f89c,2015-01-15T00:30:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,New Orleans Pelicans,94,105
2014,b25fe444-992a-45b4-9ccc-34481634e97a,2015-01-15T00:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Philadelphia 76ers,100,84
2014,cbf44538-066f-48dd-8477-701902956baf,2015-01-15T00:30:00Z,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Brooklyn Nets,Memphis Grizzlies,92,103
2014,39e772f2-d4e0-4990-9cdb-c564004a5a29,2015-01-15T01:00:00Z,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Boston Celtics,Atlanta Hawks,91,105
2014,fa7a0968-dd73-4c05-b204-3fcd9828a4a0,2015-01-15T01:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Washington Wizards,99,105
2014,733376c6-7abf-42ed-a6fa-e789c4221dbe,2015-01-15T02:00:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,Dallas Mavericks,114,107
2014,a09ac334-6486-409f-8950-30019b96a219,2015-01-15T03:30:00Z,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,Portland Trail Blazers,Los Angeles Clippers,94,100
2014,bec8be3b-1e78-4f03-9ae0-05b82caa551d,2015-01-15T03:30:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Miami Heat,104,89
2014,aa6e6513-8bf5-4aa3-b99f-d5520ca3119c,2015-01-15T20:00:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,New York Knicks,95,79
2014,beedeb18-6a55-48e8-9033-caddd4036c50,2015-01-16T01:00:00Z,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,Houston Rockets,Oklahoma City Thunder,112,101
2014,ee8c3487-82ca-4e05-b649-69623a930b71,2015-01-16T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Cleveland Cavaliers,102,109
2014,26e8ebb3-31bc-4ba8-884a-7183adc5f379,2015-01-17T00:00:00Z,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,Washington Wizards,Brooklyn Nets,80,102
2014,5d698da9-56ec-42b4-8877-dd1693057e49,2015-01-17T00:00:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,New Orleans Pelicans,96,81
2014,8a4ed44b-54a4-4233-b56b-e884c822ed18,2015-01-17T00:00:00Z,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Indiana Pacers,Detroit Pistons,96,98
2014,fdfb37bc-12db-46d7-8618-baf29caf2c2f,2015-01-17T00:00:00Z,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Orlando Magic,Memphis Grizzlies,96,106
2014,657d0113-0107-4d7c-8649-4dfcea27ce9e,2015-01-17T00:30:00Z,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Boston Celtics,Chicago Bulls,103,119
2014,dc3ec93d-293d-4d8a-a46c-67b4895635ed,2015-01-17T00:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Atlanta Hawks,89,110
2014,8dbff52c-3875-42eb-b999-7f0fb3d071a3,2015-01-17T01:00:00Z,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Oklahoma City Thunder,Golden State Warriors,127,115
2014,0422c988-709e-4d28-b1a7-089048648639,2015-01-17T01:30:00Z,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Dallas Mavericks,Denver Nuggets,97,89
2014,32ed47e6-4b0b-4457-80a1-35daa4235aff,2015-01-17T01:30:00Z,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,San Antonio Spurs,Portland Trail Blazers,110,96
2014,0ed33de2-3773-4202-a251-c569ded28ea8,2015-01-17T02:00:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,Minnesota Timberwolves,110,99
2014,81569c92-982c-404f-802a-2dd29f989c98,2015-01-17T02:00:00Z,583ece50-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Utah Jazz,Los Angeles Lakers,94,85
2014,9306375e-4817-4abd-8bcd-826fb7004d4e,2015-01-17T03:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Miami Heat,83,95
2014,1d1a16da-824f-49e3-9d6d-9f5b1a38c1d3,2015-01-17T03:30:00Z,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Clippers,Cleveland Cavaliers,121,126
2014,8261ac67-81d6-413c-96da-97c94f0682e0,2015-01-18T00:00:00Z,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Charlotte Hornets,Indiana Pacers,80,71
2014,9155e0d2-97c0-4b7a-8801-5113a0dc5b22,2015-01-18T00:30:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Philadelphia 76ers,107,89
2014,43d0d462-12f7-4cd1-9bd4-2193668cdc77,2015-01-18T01:00:00Z,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Houston Rockets,Golden State Warriors,106,131
2014,611c33ad-eb2d-490b-8649-209ba0df318d,2015-01-18T01:00:00Z,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Brooklyn Nets,Washington Wizards,90,99
2014,f2ee7e25-77ae-47ef-819e-ff5710209fff,2015-01-18T01:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Atlanta Hawks,99,107
2014,9b54f31e-8037-4700-9e14-716a6c834cf2,2015-01-18T02:00:00Z,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Memphis Grizzlies,Portland Trail Blazers,102,98
2014,dfdec81f-b296-469d-9c2a-34b28e1c88cc,2015-01-18T02:00:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,Minnesota Timberwolves,105,113
2014,9dabd60a-0568-4aa2-a20b-183ec94f6ae7,2015-01-18T03:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Los Angeles Clippers,108,117
2014,c5dabdeb-d40e-46b3-920e-910d695827e7,2015-01-18T20:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,New Orleans Pelicans,93,95
2014,6d9d2074-fce7-4862-a299-d73be013d16e,2015-01-18T23:00:00Z,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,Orlando Magic,Oklahoma City Thunder,99,127
2014,e762bb52-2a52-4262-8c14-f3fdfacd6ac1,2015-01-19T00:00:00Z,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,San Antonio Spurs,Utah Jazz,89,69
2014,6fb7461c-d0d3-4151-a028-be684ff14293,2015-01-19T19:00:00Z,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Washington Wizards,Philadelphia 76ers,111,76
2014,9ee688ac-fc5c-451c-ba50-11440b8427cf,2015-01-19T19:00:00Z,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Charlotte Hornets,Minnesota Timberwolves,105,80
2014,8c716472-a499-4d1b-a6e1-ace0cbdd6637,2015-01-19T19:30:00Z,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Atlanta Hawks,Detroit Pistons,93,82
2014,ef831b56-3beb-4cb1-88cb-92344aa02613,2015-01-19T20:30:00Z,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Clippers,Boston Celtics,102,93
2014,6125371b-2ac2-4107-9658-04331dcff317,2015-01-19T21:00:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Denver Nuggets,122,79
2014,6edbd916-d890-4f61-924e-d1b16dda2911,2015-01-19T22:00:00Z,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Memphis Grizzlies,Dallas Mavericks,95,103
2014,35faac8b-c816-458e-ab7d-2d9fe98e0821,2015-01-19T22:30:00Z,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New York Knicks,New Orleans Pelicans,99,92
2014,4f4b91a7-2b54-4811-bd6b-7ca8baef0c7f,2015-01-19T22:30:00Z,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Houston Rockets,Indiana Pacers,110,98
2014,8d6bbad4-eca5-437a-a2a2-b2d9bb58f8d1,2015-01-20T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Chicago Bulls,108,94
2014,504fac0d-6a02-457d-bdf2-0b4a493f7d42,2015-01-20T01:00:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Toronto Raptors,89,92
2014,a6c20113-30e3-4707-bc8d-2881ceadb6e2,2015-01-20T03:00:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,Los Angeles Lakers,115,100
2014,df6cd162-e574-44db-a7cf-76b2c8e661ff,2015-01-20T03:00:00Z,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,Portland Trail Blazers,Sacramento Kings,98,94
2014,994e6cdd-2c50-4980-8080-239d049d7714,2015-01-21T00:30:00Z,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,Miami Heat,Oklahoma City Thunder,86,94
2014,bb862576-ef71-423b-a110-79642910e538,2015-01-21T02:00:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,San Antonio Spurs,99,109
2014,862f73cd-a288-4d60-b7db-7d0b8a8461b8,2015-01-22T00:00:00Z,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Charlotte Hornets,Miami Heat,78,76
2014,87b7f635-18b7-46ce-8e32-af99f886d363,2015-01-22T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Utah Jazz,106,92
2014,d7e54659-32a5-4d9d-9545-e5fe003cf2a7,2015-01-22T00:00:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,New York Knicks,91,98
2014,5aff3d22-de43-465c-bc92-354935f68d1e,2015-01-22T00:30:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ed157-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Orlando Magic,128,118
2014,9f1c3104-fe13-493e-adf7-fbb1fbf91930,2015-01-22T00:30:00Z,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Atlanta Hawks,Indiana Pacers,110,91
2014,2031c387-7c5a-42e2-a253-f199ccab9014,2015-01-22T01:00:00Z,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Minnesota Timberwolves,Dallas Mavericks,75,98
2014,6187c9be-c20b-4aa1-af54-b83cac2e2d0f,2015-01-22T01:00:00Z,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,New Orleans Pelicans,Los Angeles Lakers,96,80
2014,c7c5f4da-57f8-4815-813b-14272d0067a0,2015-01-22T01:00:00Z,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,Washington Wizards,Oklahoma City Thunder,103,105
2014,e873c8c7-8e2d-461e-9fbc-e326e1d46574,2015-01-22T01:00:00Z,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,Memphis Grizzlies,Toronto Raptors,92,86
2014,e005b0cb-b4ea-497f-867f-36aa89878343,2015-01-22T02:00:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,Portland Trail Blazers,118,113
2014,57719e05-73f4-43df-91e6-2814bd8da7da,2015-01-22T03:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Brooklyn Nets,100,103
2014,08613106-db49-4ab7-94d0-13d732e49544,2015-01-22T03:30:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Houston Rockets,126,113
2014,6cce8cd0-39ad-4f66-aa3f-6c7d8bf3b72e,2015-01-23T01:00:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Utah Jazz,99,101
