year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2014,785bc6e0-61a7-41a3-813e-3d50984b04b8,2014-12-10T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Toronto Raptors,105,101
2014,67387102-2767-4ab1-9301-9c84d7224110,2014-12-12T01:00:00Z,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Oklahoma City Thunder,Cleveland Cavaliers,103,94
2014,06909f5f-24b5-4a8b-8fc5-22d529306432,2014-12-13T01:00:00Z,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,New Orleans Pelicans,Cleveland Cavaliers,119,114
2014,75851705-f3e9-459c-b074-c3d70595a848,2014-12-16T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Charlotte Hornets,97,88
2014,bffd6ed7-54b8-47ec-afb9-86b49a41bf86,2014-12-18T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Atlanta Hawks,98,127
2014,50a1d7ef-27bb-42c8-9e12-4d85eb7a3374,2014-12-20T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Brooklyn Nets,95,91
2014,8e230a1e-fbbd-4924-8ca4-e63cdc05a3c8,2014-12-21T21:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Memphis Grizzlies,105,91
2014,c040f7ff-db97-4802-a485-b2d81b691b75,2014-12-24T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Minnesota Timberwolves,125,104
2014,0c8b4f8c-a180-426b-b3ef-24e76dcc3064,2014-12-25T22:00:00Z,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Miami Heat,Cleveland Cavaliers,101,91
2014,d1403703-81e7-4e93-b36b-8252c50dfe42,2014-12-27T00:00:00Z,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Orlando Magic,Cleveland Cavaliers,89,98
2014,fcad6679-fb8e-4bc3-91d4-03ef4b33bb7a,2014-12-28T21:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Detroit Pistons,80,103
2014,ec9171a3-98bf-47ac-9c2c-acfe8b6396f8,2014-12-31T00:30:00Z,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Atlanta Hawks,Cleveland Cavaliers,109,101
2014,088cb56b-287b-4adc-ba8d-1e1b68f5a330,2015-01-01T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Milwaukee Bucks,80,96
2014,16b6d241-a0d9-4aac-b70d-c0cc5b14497d,2015-01-03T00:00:00Z,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Charlotte Hornets,Cleveland Cavaliers,87,91
2014,84e045fe-bc15-46d6-b820-4f47a84bc7ec,2015-01-04T18:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Dallas Mavericks,90,109
2014,c7f0a6a0-be57-40c6-9b21-c6f7ef37709a,2015-01-06T00:00:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,Cleveland Cavaliers,95,92
2014,d1be72c7-c2b4-432e-b0a7-014545259798,2015-01-08T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Houston Rockets,93,105
2014,feeeb29c-2f83-40e5-ab63-1520e14002ab,2015-01-10T03:30:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Cleveland Cavaliers,112,94
2014,f51c7dfd-d61e-45a1-a6ce-4a5b04e3fdf9,2015-01-12T02:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Cleveland Cavaliers,103,84
2014,0bde4da0-f626-4593-bc21-3af9b94d08d7,2015-01-14T02:00:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,Cleveland Cavaliers,107,100
2014,ee8c3487-82ca-4e05-b649-69623a930b71,2015-01-16T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Cleveland Cavaliers,102,109
2014,1d1a16da-824f-49e3-9d6d-9f5b1a38c1d3,2015-01-17T03:30:00Z,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Clippers,Cleveland Cavaliers,121,126
2014,8d6bbad4-eca5-437a-a2a2-b2d9bb58f8d1,2015-01-20T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Chicago Bulls,108,94
2014,87b7f635-18b7-46ce-8e32-af99f886d363,2015-01-22T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Utah Jazz,106,92
2014,b2622030-955b-4459-969f-1aa111ea38fa,2015-01-24T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Charlotte Hornets,129,90
2014,9e5e1f57-0f6f-465e-82a3-decc2b9e9b9f,2015-01-25T20:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Oklahoma City Thunder,108,98
2014,62ce501e-d28c-4621-991f-af7034fcc06f,2015-01-28T00:30:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Cleveland Cavaliers,95,103
2014,ed8006bb-5176-44a4-bfbe-bd53b44291b6,2015-01-29T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Portland Trail Blazers,99,94
2014,16d1cf4f-af0a-45e8-9978-2fc8a4709244,2015-01-31T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Sacramento Kings,101,90
