year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2021,ec79ff2f-c18e-44c4-8b75-1ff48b2b3779,2022-03-14T01:00:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,Los Angeles Lakers,140,111
2021,341e99f4-9870-440c-82fe-d2822f7dddb2,2022-03-15T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Toronto Raptors,103,114
2021,bb2e7eff-f6c9-48a3-9d33-c173133daaea,2022-03-17T00:00:00Z,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Minnesota Timberwolves,Los Angeles Lakers,124,104
2021,e151c30b-ac5f-4eb7-a660-8863e70ccf8c,2022-03-18T23:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Los Angeles Lakers,123,128
2021,ab27bdf3-8937-425a-9aea-19ed098880b0,2022-03-20T00:00:00Z,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Washington Wizards,Los Angeles Lakers,127,119
2021,f9ea6105-6b68-425b-ad44-a4c4b26a6910,2022-03-21T23:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Los Angeles Lakers,120,131
2021,25c19acd-d15e-40ab-8a65-64fe28a0d6f7,2022-03-24T02:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Philadelphia 76ers,121,126
2021,57dff635-df71-4a24-9285-c8110472dd4d,2022-03-27T23:00:00Z,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,New Orleans Pelicans,Los Angeles Lakers,116,108
2021,93afbd2a-6f0f-4541-b3a0-78e681767e2c,2022-03-29T23:30:00Z,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Dallas Mavericks,Los Angeles Lakers,128,110
2021,fde7ad1c-c28a-4071-8edd-e85383733144,2022-04-01T02:00:00Z,583ece50-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Utah Jazz,Los Angeles Lakers,122,109
2021,644b416d-8c9d-4e48-b5b0-f33a883133a5,2022-04-02T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,New Orleans Pelicans,111,114
2021,e5db348f-7adf-4200-ac40-5c77f927450e,2022-04-03T19:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Denver Nuggets,118,129
2021,d95fb4e5-6bd4-4404-8e70-57ad225d6d62,2022-04-06T02:30:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,Los Angeles Lakers,121,110
2021,772625a8-7eb5-4450-aa0e-1824ddab001d,2022-04-08T02:00:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Los Angeles Lakers,128,112
2021,01e79e2d-a1b6-43fc-bdde-b1619d5b1454,2022-04-09T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Oklahoma City Thunder,120,101
2021,9a8fee76-e524-4d28-b5cd-23c9e5ee92c5,2022-04-11T01:30:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,Los Angeles Lakers,141,146
2022,c665e441-9f38-48a7-8796-1f7292f97db1,2022-10-19T02:00:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Los Angeles Lakers,123,109
2022,a086ff62-43b2-4c27-899f-ac37c8512df7,2022-10-21T02:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,LA Clippers,97,103
2022,0fa1de46-4dc2-4dd4-97c8-6eeb85e3aa1a,2022-10-23T19:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Portland Trail Blazers,104,106
2022,cc257f48-92ee-4f2b-a8f3-db1a449c2d64,2022-10-27T02:00:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,Los Angeles Lakers,110,99
2022,8da851c5-a2aa-492b-ae68-b71274c15e10,2022-10-29T00:00:00Z,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Minnesota Timberwolves,Los Angeles Lakers,111,102
